City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Pune,2017-01-01,73.31,115.43,34.83,40.56,29.69,0.55,20.08,37.86,115.0,Moderate
Pune,2017-01-02,64.95,125.19,19.18,26.11,29.69,0.91,11.05,20.85,125.0,Moderate
Pune,2017-01-03,67.82,113.36,19.71,26.59,29.69,0.79,11.35,21.42,113.0,Moderate
Pune,2017-01-04,66.7,123.16,14.82,22.07,29.69,0.87,8.54,16.11,123.0,Moderate
Pune,2017-01-05,67.11,110.37,22.25,28.84,29.69,0.72,12.8,24.19,110.0,Moderate
Pune,2017-01-06,49.07,101.98,32.0,37.95,29.69,0.35,18.45,34.79,102.0,Moderate
Pune,2017-01-07,39.44,79.54,26.15,32.54,29.69,0.21,15.06,28.42,80.0,Satisfactory
Pune,2017-01-08,39.2,77.0,32.12,38.05,29.69,0.2,18.51,34.91,77.0,Satisfactory
Pune,2017-01-09,37.59,76.17,23.16,29.78,29.69,0.18,13.34,25.18,76.0,Satisfactory
Pune,2017-01-10,53.19,87.34,20.43,27.26,29.69,0.46,11.77,22.21,87.0,Satisfactory
Pune,2017-01-11,56.02,91.03,17.46,24.51,29.69,0.4,10.06,18.98,91.0,Satisfactory
Pune,2017-01-12,57.26,83.67,21.98,28.69,29.69,0.45,12.67,23.9,84.0,Satisfactory
Pune,2017-01-13,118.69,93.96,20.69,27.49,29.69,0.63,11.92,22.48,119.0,Moderate
Pune,2017-01-14,81.8,109.06,14.9,22.03,29.69,0.47,8.59,16.19,109.0,Moderate
Pune,2017-01-15,65.32,88.68,24.03,30.58,29.69,0.33,13.84,26.12,89.0,Satisfactory
Pune,2017-01-16,59.49,95.49,21.29,28.04,29.69,0.24,12.28,23.15,95.0,Satisfactory
Pune,2017-01-17,59.2,94.81,25.21,31.67,29.69,0.36,14.52,27.4,95.0,Satisfactory
Pune,2017-01-18,60.99,90.88,22.51,29.18,29.69,0.32,12.97,24.47,91.0,Satisfactory
Pune,2017-01-19,71.4,100.26,16.1,23.26,29.69,0.52,9.28,17.5,100.0,Satisfactory
Pune,2017-01-20,67.2,101.88,14.56,21.83,29.69,0.41,8.39,15.82,102.0,Moderate
Pune,2017-01-21,71.81,107.83,13.89,21.1,29.69,0.55,8.02,15.1,108.0,Moderate
Pune,2017-01-22,61.61,83.09,20.27,27.11,29.69,0.42,11.68,22.04,83.0,Satisfactory
Pune,2017-01-23,60.99,94.18,14.49,21.76,29.69,0.61,8.35,15.75,94.0,Satisfactory
Pune,2017-01-24,72.43,110.1,13.14,20.52,29.69,0.7,7.57,14.29,110.0,Moderate
Pune,2017-01-25,86.43,114.37,13.57,20.91,29.69,0.77,7.82,14.75,114.0,Moderate
Pune,2017-01-26,71.63,100.6,32.4,38.32,29.69,0.35,18.68,35.22,101.0,Moderate
Pune,2017-01-27,58.07,86.41,19.55,26.45,29.69,0.48,11.26,21.25,86.0,Satisfactory
Pune,2017-01-28,69.81,102.15,14.49,21.76,29.69,0.64,8.35,15.75,102.0,Moderate
Pune,2017-01-29,123.79,186.05,24.53,31.05,29.69,0.62,14.13,26.67,186.0,Moderate
Pune,2017-01-30,80.67,107.92,20.3,27.14,29.69,0.77,11.69,22.07,108.0,Moderate
Pune,2017-01-31,61.24,87.25,32.08,38.02,29.69,0.55,18.48,34.87,87.0,Satisfactory
Pune,2017-02-01,66.97,100.71,26.04,32.39,29.69,0.53,15.0,28.3,101.0,Moderate
Pune,2017-02-02,63.28,91.93,29.54,35.68,29.69,0.49,17.02,32.11,92.0,Satisfactory
Pune,2017-02-03,51.89,78.32,29.52,35.65,29.69,0.2,17.01,32.09,78.0,Satisfactory
Pune,2017-02-04,49.2,75.35,33.92,39.72,29.69,0.17,19.54,36.87,75.0,Satisfactory
Pune,2017-02-05,93.85,181.6,43.06,48.17,29.69,0.08,24.81,46.81,182.0,Moderate
Pune,2017-02-06,45.79,77.69,33.06,38.93,29.69,0.12,19.05,35.94,78.0,Satisfactory
Pune,2017-02-07,55.74,88.75,31.25,37.25,29.69,0.27,18.0,33.97,89.0,Satisfactory
Pune,2017-02-08,56.59,87.69,37.52,43.04,29.69,0.2,21.61,40.78,88.0,Satisfactory
Pune,2017-02-09,57.58,84.97,41.45,46.67,29.69,0.23,23.86,45.05,85.0,Satisfactory
Pune,2017-02-10,54.74,84.1,31.65,37.62,29.69,0.19,18.23,34.4,84.0,Satisfactory
Pune,2017-02-11,32.69,63.92,38.86,44.28,29.69,0.08,22.38,42.23,64.0,Satisfactory
Pune,2017-02-12,42.63,68.65,35.94,41.57,29.69,0.23,20.7,39.07,69.0,Satisfactory
Pune,2017-02-13,156.58,175.43,25.93,32.34,29.69,0.3,14.93,28.18,175.0,Moderate
Pune,2017-02-14,66.86,92.66,15.74,22.93,29.69,0.46,9.07,17.11,93.0,Satisfactory
Pune,2017-02-15,63.36,86.02,17.1,24.18,29.69,0.4,9.86,18.59,86.0,Satisfactory
Pune,2017-02-16,78.19,103.32,23.94,30.42,29.69,0.53,13.8,26.03,103.0,Moderate
Pune,2017-02-17,79.26,107.7,17.2,24.28,29.69,0.62,9.91,18.7,108.0,Moderate
Pune,2017-02-18,62.59,90.01,19.85,26.72,29.69,0.62,11.44,21.58,90.0,Satisfactory
Pune,2017-02-19,56.31,75.87,29.59,35.72,29.69,0.35,17.05,32.17,76.0,Satisfactory
Pune,2017-02-20,37.07,66.08,40.73,46.01,29.69,0.15,23.46,44.27,66.0,Satisfactory
Pune,2017-02-21,28.47,56.04,37.49,43.01,29.69,0.07,21.59,40.75,56.0,Satisfactory
Pune,2017-02-22,83.77,141.99,27.11,33.43,29.69,0.16,15.62,29.47,142.0,Moderate
Pune,2017-02-23,46.69,74.26,34.95,40.66,29.69,0.19,20.15,37.99,74.0,Satisfactory
Pune,2017-02-24,52.59,76.1,28.83,35.02,29.69,0.35,16.61,31.34,76.0,Satisfactory
Pune,2017-02-25,63.51,88.67,19.83,26.7,29.69,0.48,11.42,21.55,89.0,Satisfactory
Pune,2017-02-26,62.19,84.16,26.2,32.59,29.69,0.49,15.1,28.48,84.0,Satisfactory
Pune,2017-02-27,59.84,82.79,26.69,31.03,29.69,0.55,15.37,29.02,83.0,Satisfactory
Pune,2017-02-28,65.79,86.56,19.6,18.1,29.69,0.54,11.29,21.31,87.0,Satisfactory
Pune,2017-03-01,62.05,81.62,27.76,22.97,29.69,0.26,15.99,30.17,82.0,Satisfactory
Pune,2017-03-02,50.1,75.49,49.77,36.13,29.69,0.19,28.67,54.1,75.0,Satisfactory
Pune,2017-03-03,54.52,83.26,37.95,29.07,29.69,0.19,21.86,41.25,83.0,Satisfactory
Pune,2017-03-04,42.92,74.02,47.85,34.99,29.69,0.17,27.6,52.02,74.0,Satisfactory
Pune,2017-03-05,35.04,62.03,65.19,45.35,29.69,0.12,37.53,70.86,71.0,Satisfactory
Pune,2017-03-06,37.45,67.68,45.06,33.32,29.69,0.1,25.96,48.98,68.0,Satisfactory
Pune,2017-03-07,25.17,119.86,45.47,33.56,29.69,0.08,26.19,49.42,120.0,Moderate
Pune,2017-03-08,19.99,62.46,22.06,19.56,29.69,0.07,12.7,23.97,62.0,Satisfactory
Pune,2017-03-09,15.9,58.74,19.66,18.13,29.69,0.07,11.33,21.37,59.0,Satisfactory
Pune,2017-03-10,130.74,219.65,22.69,19.94,29.69,0.04,13.07,24.66,220.0,Poor
Pune,2017-03-11,24.25,60.28,30.45,24.58,29.69,0.04,17.55,33.1,60.0,Satisfactory
Pune,2017-03-12,62.03,98.5,41.26,31.04,29.69,0.25,23.77,44.84,98.0,Satisfactory
Pune,2017-03-13,125.88,196.71,36.91,28.44,29.69,0.18,21.27,40.12,197.0,Moderate
Pune,2017-03-14,54.69,87.71,39.56,30.03,29.69,0.24,22.78,43.0,88.0,Satisfactory
Pune,2017-03-15,45.21,76.03,34.24,26.85,29.69,0.14,19.74,37.22,76.0,Satisfactory
Pune,2017-03-16,34.08,65.52,40.44,30.56,29.69,0.1,23.3,43.96,66.0,Satisfactory
Pune,2017-03-17,77.56,161.1,34.79,27.18,29.69,0.07,20.05,37.82,161.0,Moderate
Pune,2017-03-18,48.37,82.21,43.69,32.5,29.69,0.09,25.16,47.49,82.0,Satisfactory
Pune,2017-03-19,43.07,84.88,42.2,31.61,29.69,0.07,24.31,45.87,85.0,Satisfactory
Pune,2017-03-20,33.99,74.25,30.07,24.36,29.69,0.1,17.32,32.69,74.0,Satisfactory
Pune,2017-03-21,37.29,77.81,37.34,28.7,29.69,0.19,21.51,40.58,78.0,Satisfactory
Pune,2017-03-22,147.73,258.2,39.25,29.84,29.69,0.21,22.64,42.66,258.0,Poor
Pune,2017-03-23,58.07,103.41,54.87,39.18,29.69,0.16,31.6,59.64,103.0,Moderate
Pune,2017-03-24,58.24,97.02,57.2,40.58,29.69,0.19,32.96,62.18,97.0,Satisfactory
Pune,2017-03-25,107.48,181.38,48.42,35.33,29.69,0.21,27.9,52.63,181.0,Moderate
Pune,2017-03-26,56.42,99.51,46.03,33.9,29.69,0.23,26.5,50.03,100.0,Satisfactory
Pune,2017-03-27,70.24,125.92,37.69,28.91,29.69,0.41,21.71,40.97,126.0,Moderate
Pune,2017-03-28,55.71,99.14,50.29,36.45,29.69,0.11,28.97,54.66,99.0,Satisfactory
Pune,2017-03-29,56.19,94.65,27.19,22.64,29.69,0.09,15.67,29.55,95.0,Satisfactory
Pune,2017-03-30,58.77,99.3,26.34,22.13,29.69,0.06,15.18,28.63,99.0,Satisfactory
Pune,2017-03-31,55.29,98.06,41.4,31.13,29.69,0.1,23.85,45.0,98.0,Satisfactory
Pune,2017-04-01,94.16,172.16,40.17,30.4,29.69,0.1,23.14,43.67,172.0,Moderate
Pune,2017-04-02,26.06,54.14,42.08,31.54,29.69,0.06,24.25,45.74,54.0,Satisfactory
Pune,2017-04-03,77.86,144.17,31.22,25.05,29.69,0.07,17.99,33.94,144.0,Moderate
Pune,2017-04-04,74.2,141.97,21.41,19.18,29.69,0.07,12.33,23.27,142.0,Moderate
Pune,2017-04-05,33.01,73.62,24.65,21.12,29.69,0.19,14.2,26.79,74.0,Satisfactory
Pune,2017-04-06,27.99,66.0,23.11,20.19,29.69,0.25,13.32,25.12,66.0,Satisfactory
Pune,2017-04-07,37.94,81.82,27.75,22.97,29.69,0.25,15.99,30.17,82.0,Satisfactory
Pune,2017-04-08,51.35,97.03,39.26,29.85,29.69,0.57,22.66,42.68,97.0,Satisfactory
Pune,2017-04-09,59.31,95.99,50.68,36.68,29.69,0.52,29.19,55.09,96.0,Satisfactory
Pune,2017-04-10,72.24,111.54,26.71,25.8,29.69,2.14,18.72,35.31,112.0,Moderate
Pune,2017-04-11,66.25,102.88,19.29,24.06,29.69,0.97,17.05,32.15,103.0,Moderate
Pune,2017-04-12,51.11,85.32,21.19,25.8,29.69,0.27,18.73,35.31,85.0,Satisfactory
Pune,2017-04-13,93.28,162.6,25.5,29.76,29.69,0.22,22.54,42.5,163.0,Moderate
Pune,2017-04-14,41.44,75.56,31.98,35.7,29.69,0.11,28.25,53.3,76.0,Satisfactory
Pune,2017-04-15,42.61,84.24,22.43,26.94,29.69,0.12,19.81,37.39,84.0,Satisfactory
Pune,2017-04-16,34.95,69.61,31.96,35.68,29.69,0.11,28.22,53.27,70.0,Satisfactory
Pune,2017-04-17,40.51,78.67,29.64,33.55,29.69,0.14,26.17,49.4,79.0,Satisfactory
Pune,2017-04-18,85.83,157.35,23.81,28.2,29.69,0.24,21.03,39.68,157.0,Moderate
Pune,2017-04-19,84.84,173.25,25.58,29.83,29.69,0.21,22.6,42.64,173.0,Moderate
Pune,2017-04-20,22.05,68.36,22.3,26.82,29.69,0.13,19.69,37.16,68.0,Satisfactory
Pune,2017-04-21,17.3,52.91,16.19,21.22,29.69,0.06,14.31,26.99,53.0,Satisfactory
Pune,2017-04-22,23.51,61.09,18.09,22.96,29.69,0.06,15.98,30.15,61.0,Satisfactory
Pune,2017-04-23,25.37,59.63,19.54,24.29,29.69,0.04,17.25,32.56,60.0,Satisfactory
Pune,2017-04-24,33.14,70.98,16.89,21.87,29.69,0.06,14.92,28.16,71.0,Satisfactory
Pune,2017-04-25,35.34,72.56,18.81,23.62,29.69,0.1,16.61,31.35,73.0,Satisfactory
Pune,2017-04-26,41.36,82.12,22.77,27.25,29.69,0.11,20.11,37.94,82.0,Satisfactory
Pune,2017-04-27,41.36,79.57,18.62,23.45,29.69,0.14,16.45,31.03,80.0,Satisfactory
Pune,2017-04-28,31.69,70.57,27.6,31.68,29.69,0.14,24.38,46.0,71.0,Satisfactory
Pune,2017-04-29,80.6,130.4,22.26,26.79,29.69,0.14,19.67,37.1,130.0,Moderate
Pune,2017-04-30,36.02,97.6,22.36,26.88,29.69,0.1,19.75,37.27,98.0,Satisfactory
Pune,2017-05-01,41.71,79.62,27.14,31.26,29.69,0.1,23.99,45.24,80.0,Satisfactory
Pune,2017-05-02,47.29,89.59,24.54,28.87,29.69,0.13,21.69,40.89,90.0,Satisfactory
Pune,2017-05-03,46.41,90.66,25.29,29.56,29.69,0.5,139.81,42.19,140.0,Moderate
Pune,2017-05-04,40.06,77.26,17.74,22.64,29.69,0.79,78.805,29.56,79.0,Satisfactory
Pune,2017-05-05,46.17,83.32,17.23,22.17,29.69,0.37,17.8,28.72,83.0,Satisfactory
Pune,2017-05-06,35.46,66.76,19.78,24.51,29.69,0.36,20.44,32.97,67.0,Satisfactory
Pune,2017-05-07,27.11,60.9,17.8,22.69,29.69,0.1,18.39,29.66,61.0,Satisfactory
Pune,2017-05-08,28.54,79.19,22.63,27.13,29.69,0.13,23.39,37.72,79.0,Satisfactory
Pune,2017-05-09,21.68,48.83,23.07,27.53,29.69,0.1,23.84,38.46,49.0,Good
Pune,2017-05-10,22.41,58.33,27.29,31.39,29.69,0.11,28.2,45.48,58.0,Satisfactory
Pune,2017-05-11,69.42,132.55,23.49,27.91,29.69,0.12,24.28,39.15,133.0,Moderate
Pune,2017-05-12,30.16,72.96,8.35,14.04,29.69,0.14,8.63,13.92,73.0,Satisfactory
Pune,2017-05-13,80.53,143.83,3.91,9.96,29.69,0.12,4.04,6.51,144.0,Moderate
Pune,2017-05-14,26.49,38.09,3.85,9.91,29.69,0.08,3.98,6.42,38.0,Good
Pune,2017-05-15,16.04,39.0,3.87,15.27,29.69,0.25,4.0,6.45,39.0,Good
Pune,2017-05-16,21.08,48.81,5.04,19.92,29.69,0.34,3.99,6.44,49.0,Good
Pune,2017-05-17,22.04,49.08,8.11,19.92,29.69,0.31,3.99,6.44,49.0,Good
Pune,2017-05-18,21.2,49.09,20.25,28.49,29.69,0.26,12.94,17.37,49.0,Good
Pune,2017-05-19,21.48,50.71,26.42,32.61,29.69,0.79,17.24,21.04,51.0,Satisfactory
Pune,2017-05-20,65.39,42.28,56.24,29.91,29.69,1.25,41.2,23.73,65.0,Satisfactory
Pune,2017-05-21,8.7,32.83,23.35,26.89,29.69,1.17,16.55,25.47,33.0,Good
Pune,2017-05-22,18.88,48.62,23.41,31.94,29.69,1.3,16.61,25.55,49.0,Good
Pune,2017-05-23,73.14,162.03,19.24,30.82,29.69,1.37,12.99,19.99,162.0,Moderate
Pune,2017-05-24,24.61,55.46,22.43,24.14,29.69,1.33,15.75,24.24,55.0,Satisfactory
Pune,2017-05-25,70.07,138.78,15.14,21.03,29.69,1.31,9.44,14.52,139.0,Moderate
Pune,2017-05-26,65.26,145.47,18.06,22.27,29.69,1.25,11.97,18.41,145.0,Moderate
Pune,2017-05-27,123.88,219.67,15.63,21.23,29.69,1.24,9.86,15.17,220.0,Poor
Pune,2017-05-28,9.68,23.97,17.62,22.08,29.69,1.23,11.59,17.83,30.0,Good
Pune,2017-05-29,13.81,31.76,16.94,21.79,29.69,1.29,10.99,16.91,32.0,Good
Pune,2017-05-30,63.65,113.29,14.46,20.73,29.69,1.3,8.85,13.61,113.0,Moderate
Pune,2017-05-31,12.96,30.24,15.03,20.98,29.69,1.3,9.34,14.37,30.0,Good
Pune,2017-06-01,67.11,104.71,17.85,22.18,29.69,1.3,11.79,18.14,105.0,Moderate
Pune,2017-06-02,75.04,136.29,18.36,22.4,29.69,1.33,12.23,18.81,136.0,Moderate
Pune,2017-06-03,8.32,18.98,18.98,22.66,29.69,1.33,12.77,19.64,30.0,Good
Pune,2017-06-04,51.13,27.02,15.51,21.18,29.69,1.35,9.76,15.02,51.0,Satisfactory
Pune,2017-06-05,19.39,34.59,14.19,20.62,29.69,1.37,8.61,13.25,35.0,Good
Pune,2017-06-06,24.54,39.64,15.69,21.26,29.69,1.36,9.91,15.25,40.0,Good
Pune,2017-06-07,6.93,24.32,17.06,21.85,29.69,1.34,11.1,17.08,30.0,Good
Pune,2017-06-08,8.48,20.9,17.13,21.87,29.69,1.32,11.16,17.17,30.0,Good
Pune,2017-06-09,10.98,20.4,15.99,21.39,29.69,1.35,10.18,15.66,30.0,Good
Pune,2017-06-10,69.39,101.0,15.42,21.12,29.69,1.37,9.7,14.92,101.0,Moderate
Pune,2017-06-11,6.36,15.89,16.45,21.58,29.69,1.36,10.57,16.27,30.0,Good
Pune,2017-06-12,150.75,203.95,15.13,21.02,29.69,1.41,9.43,14.51,204.0,Poor
Pune,2017-06-13,66.99,110.44,15.01,20.89,29.69,1.46,9.34,14.38,110.0,Moderate
Pune,2017-06-14,11.21,23.84,16.82,21.74,29.69,1.5,10.89,16.76,30.0,Good
Pune,2017-06-15,9.42,17.07,15.37,21.12,29.69,1.48,9.64,14.83,30.0,Good
Pune,2017-06-16,83.19,104.88,16.03,21.41,29.69,1.41,10.21,15.7,105.0,Moderate
Pune,2017-06-17,16.23,21.33,15.8,21.31,29.69,1.44,10.01,15.4,30.0,Good
Pune,2017-06-18,17.02,17.36,16.5,21.61,29.69,1.3,10.62,16.33,30.0,Good
Pune,2017-06-19,17.53,23.72,15.27,21.08,29.69,1.35,9.55,14.69,30.0,Good
Pune,2017-06-20,17.33,19.69,14.96,20.95,29.69,1.38,9.28,14.28,30.0,Good
Pune,2017-06-21,17.73,26.69,15.4,21.14,29.69,1.37,9.66,14.86,30.0,Good
Pune,2017-06-22,11.93,19.56,15.34,21.11,29.69,1.38,9.61,14.78,30.0,Good
Pune,2017-06-23,12.32,23.79,14.7,20.84,29.69,1.38,9.06,13.93,30.0,Good
Pune,2017-06-24,16.37,28.9,14.85,20.9,29.69,1.39,9.19,14.13,30.0,Good
Pune,2017-06-25,10.5,20.02,14.77,20.87,29.69,1.38,9.12,14.03,30.0,Good
Pune,2017-06-26,72.18,223.61,14.25,20.65,29.69,1.41,8.67,13.34,224.0,Poor
Pune,2017-06-27,11.02,23.33,14.64,20.81,29.69,1.47,9.0,13.85,30.0,Good
Pune,2017-06-28,10.68,22.65,16.45,21.59,29.69,1.43,10.58,16.27,30.0,Good
Pune,2017-06-29,13.21,26.64,15.82,21.32,29.69,1.49,10.03,15.43,30.0,Good
Pune,2017-06-30,13.3,25.44,16.25,21.5,29.69,1.51,10.4,16.0,30.0,Good
Pune,2017-07-01,13.34,25.73,15.97,21.38,29.69,1.47,10.16,15.63,30.0,Good
Pune,2017-07-02,9.51,19.94,16.49,21.6,29.69,1.42,10.61,16.32,30.0,Good
Pune,2017-07-03,43.82,119.5,14.62,20.81,29.69,1.47,8.99,13.83,120.0,Moderate
Pune,2017-07-04,15.77,33.25,15.8,21.31,29.69,1.42,10.01,15.4,33.0,Good
Pune,2017-07-05,46.49,118.18,14.73,20.85,29.69,1.46,9.08,13.97,118.0,Moderate
Pune,2017-07-06,15.6,34.24,15.59,21.22,29.69,1.47,9.83,15.12,34.0,Good
Pune,2017-07-07,21.03,44.19,15.7,21.26,29.69,1.51,9.92,15.26,44.0,Good
Pune,2017-07-08,46.24,123.29,15.23,21.07,29.69,1.43,9.52,14.64,123.0,Moderate
Pune,2017-07-09,11.73,32.48,16.76,21.72,29.69,1.35,10.84,16.67,32.0,Good
Pune,2017-07-10,19.55,44.72,16.06,21.42,29.69,1.42,10.23,15.74,45.0,Good
Pune,2017-07-11,15.96,43.5,15.92,21.36,29.69,1.54,10.11,15.56,44.0,Good
Pune,2017-07-12,20.83,38.16,15.73,21.28,29.69,1.63,9.95,15.31,38.0,Good
Pune,2017-07-13,12.85,28.71,15.8,21.31,29.69,1.52,10.01,15.4,30.0,Good
Pune,2017-07-14,72.63,216.59,16.49,21.6,29.69,1.51,10.61,16.32,217.0,Poor
Pune,2017-07-15,16.1,43.64,17.31,21.95,29.69,1.52,11.32,17.41,44.0,Good
Pune,2017-07-16,11.74,25.09,16.6,21.65,29.69,1.49,10.7,16.47,30.0,Good
Pune,2017-07-17,6.11,16.3,17.16,21.89,29.69,1.55,11.19,17.22,30.0,Good
Pune,2017-07-18,8.58,20.58,17.56,22.06,29.69,1.59,11.54,17.75,30.0,Good
Pune,2017-07-19,5.79,19.65,18.31,22.38,29.69,1.54,12.18,18.74,30.0,Good
Pune,2017-07-20,8.71,20.81,18.28,22.36,29.69,1.56,12.16,18.7,30.0,Good
Pune,2017-07-21,7.81,22.58,17.59,22.05,29.69,1.53,11.58,17.82,30.0,Good
Pune,2017-07-22,13.6,34.58,16.25,21.5,29.69,1.52,10.4,16.0,35.0,Good
Pune,2017-07-23,39.93,115.04,16.86,21.76,29.69,1.46,10.93,16.82,115.0,Moderate
Pune,2017-07-24,14.16,39.77,16.77,21.72,29.69,1.52,10.86,16.7,40.0,Good
Pune,2017-07-25,15.0,43.83,18.51,22.46,29.69,1.5,12.36,19.01,44.0,Good
Pune,2017-07-26,15.07,43.45,21.07,23.55,29.69,1.51,14.57,22.42,43.0,Good
Pune,2017-07-27,11.48,28.91,24.59,25.06,29.69,1.53,17.63,27.12,30.0,Good
Pune,2017-07-28,12.38,28.1,27.07,26.12,29.69,1.55,19.02,30.43,30.0,Good
Pune,2017-07-29,17.48,43.75,46.93,15.97,29.69,1.55,18.68,37.35,47.0,Good
Pune,2017-07-30,11.75,35.88,53.83,7.05,29.69,1.44,20.86,47.23,54.0,Satisfactory
Pune,2017-07-31,11.71,34.76,55.48,7.25,29.69,1.54,20.64,52.36,55.0,Satisfactory
Pune,2017-08-01,10.85,28.76,64.47,5.89,29.69,1.57,19.79,79.93,80.0,Satisfactory
Pune,2017-08-02,13.82,40.06,76.27,2.81,29.69,1.58,17.07,84.95,85.0,Satisfactory
Pune,2017-08-03,196.43,376.2,66.37,2.37,29.69,1.48,21.6,68.17,376.0,Very Poor
Pune,2017-08-04,13.11,37.16,44.35,2.62,29.69,1.39,37.69,90.67,91.0,Satisfactory
Pune,2017-08-05,14.98,47.07,42.18,3.5,29.69,1.41,45.65,91.31,91.0,Satisfactory
Pune,2017-08-06,14.34,46.44,42.12,3.16,29.69,1.38,53.36,106.71,107.0,Moderate
Pune,2017-08-07,15.46,119.0,42.24,3.21,29.69,1.41,42.27,55.5,119.0,Moderate
Pune,2017-08-08,16.84,49.4,44.14,2.7,29.69,1.41,33.1,15.11,49.0,Good
Pune,2017-08-09,43.48,128.08,43.46,2.58,29.69,1.47,32.59,13.89,128.0,Moderate
Pune,2017-08-10,42.23,121.99,44.88,2.43,29.69,1.41,33.66,13.12,122.0,Moderate
Pune,2017-08-11,71.25,208.74,44.19,2.44,29.69,1.39,33.14,14.21,209.0,Poor
Pune,2017-08-12,14.1,45.19,43.71,2.7,29.69,1.39,32.78,14.9,45.0,Good
Pune,2017-08-13,42.22,123.89,41.83,2.82,29.69,1.36,31.37,15.06,124.0,Moderate
Pune,2017-08-14,11.38,32.26,43.6,2.36,29.69,1.44,32.7,13.7,44.0,Good
Pune,2017-08-15,12.45,35.74,42.55,2.71,29.69,1.39,31.91,14.9,43.0,Good
Pune,2017-08-16,16.04,45.85,43.78,2.65,29.69,1.44,32.83,14.79,46.0,Good
Pune,2017-08-17,108.59,295.1,43.61,2.72,29.69,1.41,32.71,17.99,295.0,Poor
Pune,2017-08-18,79.26,224.75,43.51,2.97,29.69,1.46,32.63,18.22,225.0,Poor
Pune,2017-08-19,10.6,33.07,44.87,2.37,29.69,1.47,33.65,17.35,45.0,Good
Pune,2017-08-20,64.97,103.64,43.38,3.19,29.69,1.39,32.53,14.35,104.0,Moderate
Pune,2017-08-21,11.55,29.53,46.05,2.38,29.69,1.45,34.54,19.41,46.0,Good
Pune,2017-08-22,12.8,38.37,45.38,2.53,29.69,1.46,34.04,14.22,45.0,Good
Pune,2017-08-23,13.49,39.25,45.31,2.59,29.69,1.45,33.99,14.42,45.0,Good
Pune,2017-08-24,12.83,43.09,44.18,2.56,29.69,1.38,33.14,16.3,44.0,Good
Pune,2017-08-25,5.83,101.1,44.58,1.91,29.69,1.39,33.44,13.16,101.0,Moderate
Pune,2017-08-26,8.97,23.0,45.43,1.99,29.69,1.42,34.07,13.49,45.0,Good
Pune,2017-08-27,37.38,113.7,43.69,2.44,29.69,1.34,32.77,11.93,114.0,Moderate
Pune,2017-08-28,37.39,105.71,45.21,2.68,29.69,1.55,33.9,11.69,106.0,Moderate
Pune,2017-08-29,7.64,19.04,44.52,3.39,29.69,1.49,33.39,14.58,45.0,Good
Pune,2017-08-30,12.14,30.86,43.91,3.09,29.69,1.51,32.93,15.46,44.0,Good
Pune,2017-08-31,19.79,57.79,46.05,2.96,29.69,1.56,34.54,22.64,58.0,Satisfactory
Pune,2017-09-01,13.0,42.48,43.06,3.74,29.69,1.48,32.29,15.23,43.0,Good
Pune,2017-09-02,13.48,38.77,43.14,4.08,29.69,1.51,32.36,14.87,43.0,Good
Pune,2017-09-03,10.14,32.9,41.59,4.64,29.69,1.44,31.19,15.36,42.0,Good
Pune,2017-09-04,19.1,54.75,41.87,5.3,29.69,1.51,31.4,17.84,55.0,Satisfactory
Pune,2017-09-05,18.62,48.17,40.01,5.68,29.69,1.45,30.0,17.98,48.0,Good
Pune,2017-09-06,46.97,53.21,39.03,6.91,29.69,1.49,29.27,22.54,53.0,Satisfactory
Pune,2017-09-07,22.33,65.97,40.56,8.08,29.69,1.73,30.42,18.59,66.0,Satisfactory
Pune,2017-09-08,39.99,123.87,41.32,7.51,29.69,1.61,30.99,17.63,124.0,Moderate
Pune,2017-09-09,46.36,174.52,40.89,8.33,29.69,1.72,30.67,20.13,175.0,Moderate
Pune,2017-09-10,14.12,37.44,40.05,7.98,29.69,1.57,30.04,18.58,40.0,Good
Pune,2017-09-11,14.03,40.68,40.67,8.34,29.69,1.77,30.5,15.77,41.0,Good
Pune,2017-09-12,16.26,40.2,42.26,8.2,29.69,1.86,31.7,15.53,42.0,Good
Pune,2017-09-13,12.48,33.55,39.95,8.5,29.69,1.65,29.96,16.43,40.0,Good
Pune,2017-09-14,68.49,199.75,38.21,9.35,29.69,1.56,28.66,22.74,200.0,Moderate
Pune,2017-09-15,38.86,116.11,38.33,9.0,29.69,1.61,28.75,21.63,116.0,Moderate
Pune,2017-09-16,12.34,43.38,38.48,8.31,29.69,1.55,28.86,20.45,43.0,Good
Pune,2017-09-17,12.46,39.38,38.88,7.72,29.69,1.45,29.16,18.4,39.0,Good
Pune,2017-09-18,5.95,28.22,38.11,8.58,29.69,1.54,28.58,23.99,38.0,Good
Pune,2017-09-19,8.93,32.15,40.66,8.91,29.69,1.72,30.5,17.13,41.0,Good
Pune,2017-09-20,5.44,20.74,40.95,8.88,29.69,1.65,30.71,19.57,41.0,Good
Pune,2017-09-21,9.45,36.73,38.91,8.46,29.69,1.61,29.18,19.07,39.0,Good
Pune,2017-09-22,39.2,190.16,38.13,8.59,29.69,1.54,28.6,23.04,190.0,Moderate
Pune,2017-09-23,11.99,41.0,36.89,8.05,29.69,1.46,27.67,23.51,41.0,Good
Pune,2017-09-24,45.63,136.92,36.45,9.47,29.69,1.5,27.34,25.86,137.0,Moderate
