City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Patna,2017-08-12,77.64006024096386,158.08,6.021445783132529,22.524397590361446,20.243493975903615,49.8,0.6522289156626506,6.830602409638555,17.312891566265062,158.0,Moderate
Patna,2017-08-13,77.40361445783132,158.08,6.016746987951807,22.543855421686747,20.18963855421687,49.8,0.6437349397590362,6.846144578313253,17.293493975903615,158.0,Moderate
Patna,2017-08-14,77.1671686746988,158.08,6.0120481927710845,22.563313253012048,20.135783132530122,49.8,0.6352409638554217,6.861686746987952,17.27409638554217,158.0,Moderate
Patna,2017-08-15,76.93072289156626,158.08,6.007349397590361,22.58277108433735,20.081927710843374,49.8,0.6267469879518073,6.87722891566265,17.254698795180722,158.0,Moderate
Patna,2017-08-16,76.69427710843374,158.08,6.002650602409638,22.60222891566265,20.028072289156626,49.8,0.6182530120481928,6.892771084337349,17.23530120481928,158.0,Moderate
Patna,2017-08-17,76.4578313253012,158.08,5.997951807228915,22.62168674698795,19.97421686746988,49.8,0.6097590361445784,6.908313253012048,17.215903614457833,158.0,Moderate
Patna,2017-08-18,76.22138554216868,158.08,5.993253012048193,22.641144578313252,19.920361445783133,49.8,0.6012650602409639,6.923855421686747,17.196506024096387,158.0,Moderate
Patna,2017-08-19,75.98493975903614,158.08,5.9885542168674695,22.660602409638553,19.866506024096388,49.8,0.5927710843373495,6.939397590361446,17.17710843373494,158.0,Moderate
Patna,2017-08-20,75.74849397590361,158.08,5.983855421686747,22.680060240963854,19.81265060240964,49.8,0.584277108433735,6.954939759036145,17.157710843373494,158.0,Moderate
Patna,2017-08-21,75.51204819277109,158.08,5.979156626506024,22.699518072289155,19.758795180722892,49.8,0.5757831325301206,6.970481927710844,17.13831325301205,158.0,Moderate
Patna,2017-08-22,75.27560240963855,158.08,5.974457831325301,22.718975903614457,19.704939759036144,49.8,0.5672891566265061,6.986024096385542,17.118915662650604,158.0,Moderate
Patna,2017-08-23,75.03915662650603,158.08,5.969759036144578,22.738433734939758,19.6510843373494,49.8,0.5587951807228917,7.001566265060241,17.099518072289158,158.0,Moderate
Patna,2017-08-24,74.80271084337349,158.08,5.965060240963855,22.75789156626506,19.59722891566265,49.8,0.5503012048192772,7.01710843373494,17.08012048192771,158.0,Moderate
Patna,2017-08-25,74.56626506024097,158.08,5.960361445783132,22.77734939759036,19.543373493975906,49.8,0.5418072289156628,7.032650602409639,17.060722891566265,158.0,Moderate
Patna,2017-08-26,74.32981927710844,158.08,5.9556626506024095,22.79680722891566,19.489518072289158,49.8,0.5333132530120483,7.048192771084338,17.04132530120482,158.0,Moderate
Patna,2017-08-27,74.0933734939759,158.08,5.950963855421686,22.816265060240962,19.43566265060241,49.8,0.5248192771084339,7.063734939759037,17.021927710843375,158.0,Moderate
Patna,2017-08-28,73.85692771084337,158.08,5.946265060240964,22.835722891566263,19.38180722891566,49.8,0.5163253012048195,7.079277108433735,17.00253012048193,158.0,Moderate
Patna,2017-08-29,73.62048192771084,158.08,5.94156626506024,22.855180722891564,19.327951807228917,49.8,0.507831325301205,7.094819277108433,16.983132530120482,158.0,Moderate
Patna,2017-08-30,73.38403614457832,158.08,5.936867469879518,22.874638554216865,19.27409638554217,49.8,0.49933734939759056,7.110361445783132,16.963734939759036,158.0,Moderate
Patna,2017-08-31,73.1475903614458,158.08,5.9321686746987945,22.894096385542166,19.220240963855424,49.8,0.4908433734939761,7.125903614457831,16.944337349397593,158.0,Moderate
Patna,2017-09-01,72.91114457831326,158.08,5.927469879518072,22.913554216867468,19.166385542168676,49.8,0.48234939759036144,7.14144578313253,16.924939759036146,158.0,Moderate
Patna,2017-09-02,72.67469879518072,158.08,5.922771084337349,22.933012048192772,19.112530120481928,49.8,0.473855421686747,7.1569879518072295,16.9055421686747,158.0,Moderate
Patna,2017-09-03,72.4382530120482,158.08,5.918072289156626,22.95246987951807,19.05867469879518,49.8,0.46536144578313254,7.1725301204819285,16.886144578313253,158.0,Moderate
Patna,2017-09-04,72.20180722891567,158.08,5.913373493975904,22.971927710843374,19.004819277108435,49.8,0.4568674698795181,7.188072289156627,16.866746987951807,158.0,Moderate
Patna,2017-09-05,71.96536144578313,158.08,5.90867469879518,22.991385542168672,18.950963855421687,49.8,0.44837349397590365,7.203614457831326,16.847349397590364,158.0,Moderate
Patna,2017-09-06,71.72891566265059,158.08,5.903975903614458,23.010843373493977,18.897108433734942,49.8,0.4398795180722892,7.219156626506024,16.827951807228917,158.0,Moderate
Patna,2017-09-07,71.49246987951807,158.08,5.8992771084337345,23.030301204819278,18.843253012048194,49.8,0.43138554216867475,7.234698795180723,16.80855421686747,158.0,Moderate
Patna,2017-09-08,71.25602409638554,158.08,5.894578313253012,23.04975903614458,18.789397590361446,49.8,0.4228915662650603,7.250240963855422,16.789156626506024,158.0,Moderate
Patna,2017-09-09,71.01957831325302,158.08,5.889879518072289,23.06921686746988,18.735542168674698,49.8,0.41439759036144586,7.265783132530121,16.769759036144578,158.0,Moderate
Patna,2017-09-10,70.78313253012048,158.08,5.885180722891566,23.08867469879518,18.681686746987953,49.8,0.4059036144578314,7.28132530120482,16.750361445783135,158.0,Moderate
Patna,2017-09-11,70.54668674698794,158.08,5.880481927710843,23.108132530120482,18.627831325301205,49.8,0.39740963855421696,7.296867469879518,16.730963855421688,158.0,Moderate
Patna,2017-09-12,70.31024096385542,158.08,5.87578313253012,23.127590361445783,18.57397590361446,49.8,0.3889156626506025,7.312409638554217,16.71156626506024,158.0,Moderate
