City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Jodhpur,2018-01-01,87.2,215.77,12.54,44.37,28.35,0.95,9.08,38.27,216.0,Poor
Jodhpur,2018-01-02,112.87,267.19,58.36,64.85,76.5,1.02,9.47,34.93,267.0,Poor
Jodhpur,2018-01-03,137.1,336.51,66.64,69.87,148.6,1.52,12.31,9.88,337.0,Very Poor
Jodhpur,2018-01-04,115.22,256.18,61.99,41.91,71.46,1.24,10.06,27.91,256.0,Poor
Jodhpur,2018-01-05,114.01,264.02,36.38,28.04,44.03,0.97,7.24,18.8,264.0,Poor
Jodhpur,2018-01-06,120.26,260.57,10.17,18.69,18.1,0.83,7.67,22.54,261.0,Poor
Jodhpur,2018-01-07,96.7,244.02,26.83,26.31,35.07,1.04,7.21,54.58,244.0,Poor
Jodhpur,2018-01-08,62.98,232.65,15.61,34.49,30.51,1.46,6.54,40.77,233.0,Poor
Jodhpur,2018-01-09,104.12,294.58,19.22,43.76,37.33,1.23,7.16,13.33,295.0,Poor
Jodhpur,2018-01-10,92.01,238.45,8.39,29.01,23.08,0.8,9.26,40.96,238.0,Poor
Jodhpur,2018-01-11,122.63,345.12,70.52,36.0,70.95,1.49,7.98,38.75,345.0,Very Poor
Jodhpur,2018-01-12,175.47,383.63,90.92,39.19,89.16,1.24,6.98,24.02,384.0,Very Poor
Jodhpur,2018-01-13,154.73,349.63,61.21,37.89,64.62,1.07,5.76,36.01,350.0,Very Poor
Jodhpur,2018-01-14,136.92,307.73,42.52,33.4,47.31,0.94,7.33,20.02,308.0,Very Poor
Jodhpur,2018-01-15,166.98,387.31,92.59,36.18,98.2,1.62,8.37,26.24,387.0,Very Poor
Jodhpur,2018-01-16,148.51,323.19,86.12,32.16,81.65,1.11,6.06,19.99,323.0,Very Poor
Jodhpur,2018-01-17,120.46,279.31,56.09,26.53,54.35,1.15,7.26,21.51,279.0,Poor
Jodhpur,2018-01-18,108.33,255.21,25.26,23.85,28.3,0.7,6.61,27.53,255.0,Poor
Jodhpur,2018-01-19,140.56,283.9,6.21,14.24,7.85,0.64,7.83,31.1,284.0,Poor
Jodhpur,2018-01-20,103.32,245.8,4.63,6.8,6.08,0.8,13.01,24.48,246.0,Poor
Jodhpur,2018-01-21,128.52,308.71,7.83,13.91,24.4,1.25,13.33,22.34,309.0,Very Poor
Jodhpur,2018-01-22,119.67,268.73,16.28,31.95,26.82,0.62,8.35,25.74,269.0,Poor
Jodhpur,2018-01-23,92.64,249.48,15.05,31.12,28.19,0.77,8.46,17.46,249.0,Poor
Jodhpur,2018-01-24,167.74,357.84,15.62,28.92,26.68,1.61,5.45,37.41,358.0,Very Poor
Jodhpur,2018-01-25,133.6,284.67,13.59,27.76,24.63,1.24,6.15,68.64,285.0,Poor
Jodhpur,2018-01-26,140.74,303.34,11.22,31.55,24.49,1.19,7.94,75.66,303.0,Very Poor
Jodhpur,2018-01-27,149.49,325.76,11.67,31.18,26.02,1.38,6.06,79.39,326.0,Very Poor
Jodhpur,2018-01-28,136.01,304.07,11.67,31.92,22.42,0.95,8.19,83.86,304.0,Very Poor
Jodhpur,2018-01-29,152.38,361.61,10.64,34.02,22.97,1.66,11.16,42.46,362.0,Very Poor
Jodhpur,2018-01-30,150.58,375.93,11.27,33.72,20.72,1.17,8.73,15.07,376.0,Very Poor
Jodhpur,2018-01-31,113.4,267.74,14.28,27.48,25.84,1.52,11.86,17.69,268.0,Poor
Jodhpur,2018-02-01,142.07,312.69,18.79,32.2,30.26,1.48,7.91,21.48,313.0,Very Poor
Jodhpur,2018-02-02,109.84,275.88,21.19,33.45,32.5,1.04,7.21,21.13,276.0,Poor
Jodhpur,2018-02-03,102.71,276.33,12.52,21.23,27.46,0.85,8.12,26.11,276.0,Poor
Jodhpur,2018-02-04,99.96,239.66,37.96,37.29,80.58,1.01,11.91,48.41,240.0,Poor
Jodhpur,2018-02-05,100.12,253.44,44.15,42.1,67.93,1.0,10.11,48.64,253.0,Poor
Jodhpur,2018-02-06,88.82,266.69,57.75,65.36,95.99,0.93,6.48,40.34,267.0,Poor
Jodhpur,2018-02-07,90.22,221.99,38.48,98.91,76.6,0.68,8.79,16.07,222.0,Poor
Jodhpur,2018-02-08,126.06,295.06,124.23,116.34,166.11,1.31,7.87,18.04,295.0,Poor
Jodhpur,2018-02-09,118.34,272.64,112.65,111.24,158.05,1.09,5.53,16.82,273.0,Poor
Jodhpur,2018-02-10,158.76,321.75,86.26,85.68,118.33,0.38,7.41,18.53,322.0,Very Poor
Jodhpur,2018-02-11,99.11,235.5,14.08,56.43,42.01,0.84,9.81,14.57,236.0,Poor
Jodhpur,2018-02-12,113.03,275.76,44.82,65.77,72.28,1.12,8.71,14.36,276.0,Poor
Jodhpur,2018-02-13,99.36,236.02,28.87,77.66,64.71,0.78,8.37,20.68,236.0,Poor
Jodhpur,2018-02-14,85.06,209.4,18.92,74.88,55.79,0.93,9.49,18.97,209.0,Poor
Jodhpur,2018-02-15,99.4,254.11,68.24,80.46,74.86,1.22,9.24,13.03,254.0,Poor
Jodhpur,2018-02-16,137.75,319.85,120.11,102.43,148.72,0.82,8.02,34.89,320.0,Very Poor
Jodhpur,2018-02-17,129.55,333.55,130.25,100.91,157.86,1.19,9.21,51.96,334.0,Very Poor
Jodhpur,2018-02-18,102.73,329.5,68.1,84.32,97.41,1.01,11.73,46.95,330.0,Very Poor
Jodhpur,2018-02-19,127.4,310.09,65.02,83.07,98.25,1.37,9.17,52.62,310.0,Very Poor
Jodhpur,2018-02-20,158.81,372.01,88.86,86.69,115.03,0.92,7.65,65.42,372.0,Very Poor
Jodhpur,2018-02-21,142.75,330.68,62.76,72.68,83.75,0.89,8.5,62.75,331.0,Very Poor
Jodhpur,2018-02-22,116.92,290.13,19.02,47.28,39.06,0.98,8.93,65.58,290.0,Poor
Jodhpur,2018-02-23,111.52,278.4,24.42,45.11,43.47,0.92,11.02,82.89,278.0,Poor
Jodhpur,2018-02-24,96.61,247.15,10.32,30.14,22.54,1.07,10.72,65.7,247.0,Poor
Jodhpur,2018-02-25,79.32,215.22,8.34,35.68,23.57,0.81,9.96,46.62,215.0,Poor
Jodhpur,2018-02-26,79.97,214.47,20.15,37.48,35.82,1.13,8.65,50.52,214.0,Poor
Jodhpur,2018-02-27,122.53,311.69,91.95,68.55,108.37,1.31,7.2,59.81,312.0,Very Poor
Jodhpur,2018-02-28,121.68,309.07,70.47,65.82,89.82,1.29,7.48,70.57,309.0,Very Poor
Jodhpur,2018-03-01,127.7,311.39,91.84,73.12,110.95,1.01,8.59,60.39,311.0,Very Poor
Jodhpur,2018-03-02,97.07,239.98,51.455,43.93000000000001,63.585,1.2,10.3,65.94,240.0,Poor
Jodhpur,2018-03-03,86.05,230.76,11.07,14.74,16.22,0.85,10.39,49.1,231.0,Poor
Jodhpur,2018-03-04,78.67,215.7,14.84,29.51,27.32,1.01,11.08,47.86,216.0,Poor
Jodhpur,2018-03-05,67.87,191.0,14.01,33.08,28.55,0.97,7.62,33.58,191.0,Moderate
Jodhpur,2018-03-06,76.93,207.18,31.57,45.66,49.17,1.29,5.94,37.7,207.0,Poor
Jodhpur,2018-03-07,90.33,235.43,30.21,54.78,52.83,1.02,5.68,57.12,235.0,Poor
Jodhpur,2018-03-08,97.91,252.31,35.31,57.52,58.34,1.14,4.89,62.75,252.0,Poor
Jodhpur,2018-03-09,106.31,223.68,26.7,59.57,59.07,1.13,5.91,59.15,224.0,Poor
Jodhpur,2018-03-10,100.74,243.03,37.11,62.78,60.75,1.07,6.23,51.22,243.0,Poor
Jodhpur,2018-03-11,98.08,236.66,19.51,46.92,38.23,1.03,5.37,41.48,237.0,Poor
Jodhpur,2018-03-12,99.58,245.28,27.2,58.75,50.58,1.09,5.02,56.22,245.0,Poor
Jodhpur,2018-03-13,99.84,240.73,11.95,43.36,30.35,0.82,5.45,60.55,241.0,Poor
Jodhpur,2018-03-14,89.03,256.93,11.72,32.38,24.45,1.15,6.5,72.99,257.0,Poor
Jodhpur,2018-03-15,93.78,261.01,23.23,37.07,36.04,1.19,6.07,64.92,261.0,Poor
Jodhpur,2018-03-16,105.19,262.98,25.54,49.06,44.23,1.29,5.93,61.88,263.0,Poor
Jodhpur,2018-03-17,111.41,233.89,19.85,47.69,39.84,0.77,6.06,65.6,234.0,Poor
Jodhpur,2018-03-18,108.32,214.62,16.06,54.27,39.68,0.66,6.72,64.47,215.0,Poor
Jodhpur,2018-03-19,105.51,225.95,19.48,59.43,45.11,1.15,5.99,76.12,226.0,Poor
Jodhpur,2018-03-20,120.92,255.14,18.02,50.04,39.01,0.89,6.62,60.87,255.0,Poor
Jodhpur,2018-03-21,145.71,320.14,10.7,31.1,23.2,0.86,7.05,63.19,320.0,Very Poor
Jodhpur,2018-03-22,65.2,150.85,8.33,24.41,22.17,0.69,7.2,53.2,151.0,Moderate
Jodhpur,2018-03-23,76.66,193.5,16.02,39.4,33.16,1.15,6.24,75.16,194.0,Moderate
Jodhpur,2018-03-24,111.02,258.02,76.13,62.28,94.08,1.52,9.63,48.89,258.0,Poor
Jodhpur,2018-03-25,95.28,211.26,25.41,45.98,45.24,1.04,8.0,51.51,211.0,Poor
Jodhpur,2018-03-26,129.47,267.73,74.39,73.14,98.42,1.75,9.59,46.81,268.0,Poor
Jodhpur,2018-03-27,122.33,250.01,33.79,63.15,60.78,1.26,8.13,46.82,250.0,Poor
Jodhpur,2018-03-28,115.41,240.41,32.14,55.4,55.29,1.31,11.71,46.58,240.0,Poor
Jodhpur,2018-03-29,119.23,217.1,31.45,39.76,54.48,0.88,7.98,64.03,217.0,Poor
Jodhpur,2018-03-30,123.42,238.07,34.35,52.08,55.91,1.13,9.15,53.33,238.0,Poor
Jodhpur,2018-03-31,118.08,240.04,6.04,31.74,22.42,0.91,5.96,51.07,240.0,Poor
Jodhpur,2018-04-01,138.9,277.28,9.43,33.9,26.35,0.92,5.01,44.31,277.0,Poor
Jodhpur,2018-04-02,104.95,218.93,14.14,34.88,30.63,0.85,5.8,58.53,219.0,Poor
Jodhpur,2018-04-03,116.83,230.23,9.45,42.56,30.88,0.89,7.76,44.72,230.0,Poor
Jodhpur,2018-04-04,124.86,244.54,6.96,40.77,27.96,0.92,5.58,45.28,245.0,Poor
Jodhpur,2018-04-05,173.24,341.84,5.18,39.95,26.06,0.9,4.99,53.12,342.0,Very Poor
Jodhpur,2018-04-06,139.38,281.65,7.51,42.57,29.41,1.05,7.32,46.11,282.0,Poor
Jodhpur,2018-04-07,153.32,334.86,7.54,38.62,26.81,0.55,3.86,60.23,335.0,Very Poor
Jodhpur,2018-04-08,112.05,245.71,6.38,34.48,24.3,0.48,4.62,57.37,246.0,Poor
Jodhpur,2018-04-09,108.19,234.2,3.83,34.63,22.12,0.7,5.0,50.3,234.0,Poor
Jodhpur,2018-04-10,62.23,156.46,4.85,22.43,22.29,0.77,4.11,50.64,156.0,Moderate
Jodhpur,2018-04-11,289.85,267.55,10.72,28.51,20.59,0.68,5.08,56.11,290.0,Poor
Jodhpur,2018-04-12,108.63,241.31,9.19,23.19,17.89,0.84,9.02,67.18,241.0,Poor
Jodhpur,2018-04-13,95.54,227.88,11.66,39.7,28.55,0.82,8.29,49.78,228.0,Poor
Jodhpur,2018-04-14,99.64,227.64,15.45,34.98,29.11,1.02,8.69,47.59,228.0,Poor
Jodhpur,2018-04-15,118.32,255.68,8.78,25.31,18.66,0.92,9.47,49.35,256.0,Poor
Jodhpur,2018-04-16,112.27,242.53,8.46,21.11,16.19,0.65,8.47,40.71,243.0,Poor
Jodhpur,2018-04-17,98.83,212.58,5.27,17.35,13.98,0.73,6.89,74.81,213.0,Poor
Jodhpur,2018-04-18,116.7,265.69,14.81,45.78,36.47,0.82,7.21,51.98,266.0,Poor
Jodhpur,2018-04-19,109.16,248.53,5.51,20.95,16.12,0.57,6.16,73.55,249.0,Poor
Jodhpur,2018-04-20,156.96,387.07,9.64,9.14,13.33,0.81,6.52,62.08,387.0,Very Poor
Jodhpur,2018-04-21,268.37,541.55,11.22,21.25,20.95,0.98,6.51,72.46,542.0,Severe
Jodhpur,2018-04-22,100.22,216.34,9.68,27.09,22.83,1.02,5.34,89.04,216.0,Poor
Jodhpur,2018-04-23,101.57,198.93,36.5,45.96,54.14,1.14,6.36,72.84,199.0,Moderate
Jodhpur,2018-04-24,125.05,236.25,58.69,58.02,78.26,0.79,6.33,52.25,236.0,Poor
Jodhpur,2018-04-25,107.53,220.23,10.5,31.0,25.51,0.8,9.48,53.37,220.0,Poor
Jodhpur,2018-04-26,109.39,243.33,5.86,27.78,24.02,1.0,8.18,44.96,243.0,Poor
Jodhpur,2018-04-27,105.41,265.09,2.17,27.79,16.14,0.92,7.74,36.39,265.0,Poor
Jodhpur,2018-04-28,111.56,264.12,1.17,20.7,11.71,0.74,7.59,31.28,264.0,Poor
Jodhpur,2018-04-29,106.26,256.96,1.03,17.71,9.95,0.72,8.14,41.24,257.0,Poor
Jodhpur,2018-04-30,134.95,324.63,1.17,20.42,11.11,0.9,7.75,25.92,325.0,Very Poor
Jodhpur,2018-05-01,189.48,386.25,1.53,22.37,12.46,0.87,8.16,35.81,386.0,Very Poor
Jodhpur,2018-05-02,123.88,250.76,2.25,25.9,15.56,0.95,8.52,35.59,251.0,Poor
Jodhpur,2018-05-03,98.6,240.47,2.46,29.5,17.42,0.76,8.47,47.68,240.0,Poor
Jodhpur,2018-05-04,123.63,299.94,4.38,28.14,18.24,0.89,9.0,71.76,300.0,Poor
Jodhpur,2018-05-05,138.69,294.84,3.52,29.2,18.06,0.89,9.73,65.87,295.0,Poor
Jodhpur,2018-05-06,122.12,254.29,3.04,28.08,17.03,0.94,9.34,44.58,254.0,Poor
Jodhpur,2018-05-07,102.44,233.99,5.19,15.71,14.09,0.84,9.49,38.77,234.0,Poor
Jodhpur,2018-05-08,203.42,411.89,8.47,13.16,13.58,0.89,8.31,54.04,412.0,Severe
Jodhpur,2018-05-09,115.08,279.55,10.03,19.86,18.27,1.04,8.36,33.59,280.0,Poor
Jodhpur,2018-05-10,109.3,271.83,8.35,17.77,15.76,0.86,8.33,40.52,272.0,Poor
Jodhpur,2018-05-11,97.45,233.15,8.03,14.22,13.81,1.01,6.19,44.43,233.0,Poor
Jodhpur,2018-05-12,96.34,216.29,8.79,15.6,15.13,1.66,5.68,43.93,216.0,Poor
Jodhpur,2018-05-13,112.29,256.99,7.93,8.61,9.79,0.53,5.66,44.96,257.0,Poor
Jodhpur,2018-05-14,129.98,306.79,9.44,14.94,13.7,0.58,7.04,32.15,307.0,Very Poor
Jodhpur,2018-05-15,180.18,389.89,9.53,16.08,16.16,0.96,6.82,37.33,390.0,Very Poor
Jodhpur,2018-05-16,144.24,319.88,11.82,17.57,19.43,1.11,7.11,41.4,320.0,Very Poor
Jodhpur,2018-05-17,122.06,276.1,5.58,21.07,17.92,0.68,4.82,42.34,276.0,Poor
Jodhpur,2018-05-18,206.78,465.64,4.91,25.06,17.25,0.81,5.96,49.28,466.0,Severe
Jodhpur,2018-05-19,206.95,382.42,6.08,30.19,20.86,0.94,6.3,71.34,382.0,Very Poor
Jodhpur,2018-05-20,210.91,379.1,3.39,26.15,16.58,0.88,4.96,107.19,379.0,Very Poor
Jodhpur,2018-05-21,146.43,269.41,4.24,42.48,25.87,0.83,6.56,84.45,269.0,Poor
Jodhpur,2018-05-22,166.77,310.34,6.76,30.97,21.87,0.92,6.54,65.95,310.0,Very Poor
Jodhpur,2018-05-23,220.62,378.24,3.83,17.56,12.3,0.84,6.46,113.6,378.0,Very Poor
Jodhpur,2018-05-24,126.95,221.33,9.31,33.2,28.04,0.62,6.58,58.77,221.0,Poor
Jodhpur,2018-05-25,114.01,238.41,9.83,22.49,23.18,0.99,7.89,56.07,238.0,Poor
Jodhpur,2018-05-26,113.11,215.56,5.11,13.87,12.24,0.93,5.23,76.46,216.0,Poor
Jodhpur,2018-05-27,166.48,303.95,13.6,25.09,24.92,0.94,6.07,67.27,304.0,Very Poor
Jodhpur,2018-05-28,153.38,274.62,13.0,31.02,27.54,0.94,5.78,59.39,275.0,Poor
Jodhpur,2018-05-29,130.12,297.05,4.27,13.78,13.13,0.81,6.06,46.8,297.0,Poor
Jodhpur,2018-05-30,147.52,350.04,4.93,15.81,13.15,1.02,6.54,57.17,350.0,Very Poor
Jodhpur,2018-05-31,227.53,433.91,4.44,14.69,12.13,0.82,6.49,87.56,434.0,Severe
Jodhpur,2018-06-01,202.79,394.41,4.08,13.75,11.4,0.77,5.56,88.21,394.0,Very Poor
Jodhpur,2018-06-02,155.27,304.98,4.44,11.36,10.42,0.76,5.31,75.43,305.0,Very Poor
Jodhpur,2018-06-03,196.85,334.9,4.68,14.96,12.43,0.66,6.01,51.1,335.0,Very Poor
Jodhpur,2018-06-04,140.22,292.76,4.11,13.01,10.86,0.75,5.55,33.79,293.0,Poor
Jodhpur,2018-06-05,121.51,251.74,6.27,19.94,16.33,1.13,6.08,42.56,252.0,Poor
Jodhpur,2018-06-06,123.98,246.19,4.34,13.81,11.61,0.77,5.48,63.95,246.0,Poor
Jodhpur,2018-06-07,117.4,288.27,5.32,14.22,12.39,1.07,6.37,33.36,288.0,Poor
Jodhpur,2018-06-08,104.02,285.12,5.59,12.51,17.0,0.83,6.1,34.01,285.0,Poor
Jodhpur,2018-06-09,82.09,238.83,8.4,16.52,19.14,0.58,4.85,48.46,239.0,Poor
Jodhpur,2018-06-10,99.13,290.25,10.5,18.27,18.73,0.89,5.28,37.61,290.0,Poor
Jodhpur,2018-06-11,101.64,322.91,10.4,34.12,26.94,0.89,6.36,56.71,323.0,Very Poor
Jodhpur,2018-06-12,182.45,551.06,3.49,43.8,25.9,0.96,6.51,61.28,551.0,Severe
Jodhpur,2018-06-13,201.05,527.14,3.36,26.11,16.96,0.83,7.31,42.57,527.0,Severe
Jodhpur,2018-06-14,273.46,493.25,4.06,27.78,18.39,0.96,6.66,44.1,493.0,Severe
Jodhpur,2018-06-15,178.92,451.12,6.13,22.69,17.4,0.86,5.68,39.2,451.0,Severe
Jodhpur,2018-06-16,117.27,288.38,6.9,22.52,16.43,1.03,5.57,53.54,288.0,Poor
Jodhpur,2018-06-17,78.02,247.33,4.71,23.61,13.89,0.79,5.15,58.19,247.0,Poor
Jodhpur,2018-06-18,54.49,238.17,3.36,20.66,12.7,0.86,4.13,26.1,238.0,Poor
Jodhpur,2018-06-19,72.79,238.71,4.4,24.7,15.7,0.83,4.58,54.85,239.0,Poor
Jodhpur,2018-06-20,69.96,239.32,3.85,35.48,20.79,0.85,5.03,34.62,239.0,Poor
Jodhpur,2018-06-21,108.95,246.05,2.68,22.83,13.25,0.91,5.13,61.48,246.0,Poor
Jodhpur,2018-06-22,102.43,217.26,4.13,23.85,15.1,0.84,6.65,63.44,217.0,Poor
Jodhpur,2018-06-23,95.44,157.04,4.81,27.57,17.52,0.98,8.41,61.61,157.0,Moderate
Jodhpur,2018-06-24,88.62,120.81,6.63,28.67,19.59,0.87,8.41,41.04,121.0,Moderate
Jodhpur,2018-06-25,77.81,95.04,4.94,28.53,18.12,0.95,8.03,42.78,95.0,Satisfactory
Jodhpur,2018-06-26,70.27,128.5,9.26,29.71,22.28,0.8,8.37,34.97,128.0,Moderate
Jodhpur,2018-06-27,67.35,84.04,12.51,39.34,29.87,0.92,7.91,33.53,84.0,Satisfactory
Jodhpur,2018-06-28,60.517999999999994,72.25,6.85,28.92,19.82,0.9,8.74,37.54,72.0,Satisfactory
Jodhpur,2018-06-29,53.68599999999999,25.17,7.75,24.11,18.35,0.83,7.47,29.96,54.0,Satisfactory
Jodhpur,2018-06-30,46.854,98.6,6.48,14.23,12.36,1.08,5.51,22.66,99.0,Satisfactory
Jodhpur,2018-07-01,40.022,131.3,9.07,21.1,18.17,0.83,6.16,19.4,131.0,Moderate
Jodhpur,2018-07-02,33.19,91.64,9.38,15.46,15.47,0.92,6.06,38.96,92.0,Satisfactory
Jodhpur,2018-07-03,47.03,100.31,10.78,10.58,13.98,1.06,5.8,34.99,100.0,Satisfactory
Jodhpur,2018-07-04,65.68,147.3,9.99,13.32,14.77,0.91,9.8,34.73,147.0,Moderate
Jodhpur,2018-07-05,84.03,217.53,10.45,12.79,14.88,1.01,8.75,24.36,218.0,Poor
Jodhpur,2018-07-06,109.55,268.08,7.82,9.69,11.13,0.89,7.54,38.92,268.0,Poor
Jodhpur,2018-07-07,88.52,221.49,8.0,9.05,10.96,1.0,6.87,47.41,221.0,Poor
Jodhpur,2018-07-08,70.45,172.04,7.54,9.57,11.4,0.89,6.06,47.78,172.0,Moderate
Jodhpur,2018-07-09,68.34,167.32,8.42,14.66,15.89,0.92,6.62,56.54,167.0,Moderate
Jodhpur,2018-07-10,64.31,150.69,6.77,10.55,10.51,1.04,7.09,56.46,151.0,Moderate
Jodhpur,2018-07-11,46.79,135.22,7.93,14.6,11.72,1.05,6.82,35.32,135.0,Moderate
Jodhpur,2018-07-12,37.26,113.64,7.42,15.32,11.64,1.04,7.21,47.18,114.0,Moderate
Jodhpur,2018-07-13,49.27,82.86,10.56,22.5,17.91,1.06,7.59,36.04,83.0,Satisfactory
Jodhpur,2018-07-14,57.62,101.46,10.51,16.12,14.56,1.08,6.97,36.37,101.0,Moderate
Jodhpur,2018-07-15,39.51,56.06,8.23,15.23,12.26,0.95,6.24,30.41,56.0,Satisfactory
Jodhpur,2018-07-16,51.39,101.58,11.92,29.07,22.48,0.56,7.25,42.7,102.0,Moderate
Jodhpur,2018-07-17,38.93,62.38,11.48,27.09,21.08,0.63,7.76,31.61,62.0,Satisfactory
Jodhpur,2018-07-18,40.8,100.57,14.93,27.46,24.04,0.59,7.97,36.67,101.0,Moderate
Jodhpur,2018-07-19,35.75,65.54,7.9,19.86,14.45,0.6,8.18,55.56,66.0,Satisfactory
Jodhpur,2018-07-20,35.177142857142854,99.15333333333334,15.946666666666667,23.143333333333334,22.586666666666666,0.42999999999999994,8.276666666666667,45.18,99.0,Satisfactory
Jodhpur,2018-07-21,34.604285714285716,132.76666666666665,23.993333333333332,26.426666666666666,30.723333333333333,0.25999999999999995,8.373333333333333,34.8,133.0,Moderate
Jodhpur,2018-07-22,34.03142857142857,166.38,32.04,29.71,38.86,0.09,8.47,24.42,166.0,Moderate
Jodhpur,2018-07-23,33.458571428571425,169.0025,29.8675,26.2575,35.33,0.185,8.057500000000001,32.465,169.0,Moderate
Jodhpur,2018-07-24,32.885714285714286,171.625,27.695,22.805,31.799999999999997,0.28,7.6450000000000005,40.510000000000005,172.0,Moderate
Jodhpur,2018-07-25,32.31285714285714,174.2475,25.5225,19.3525,28.27,0.375,7.2325,48.555,174.0,Moderate
Jodhpur,2018-07-26,31.74,176.87,23.35,15.9,24.74,0.47,6.82,56.6,177.0,Moderate
Jodhpur,2018-07-27,41.49,126.43,24.13,22.62,28.88,1.81,6.76,44.13,126.0,Moderate
Jodhpur,2018-07-28,52.55,158.02,21.74,23.6,27.41,1.45,6.46,50.5,158.0,Moderate
Jodhpur,2018-07-29,51.58,142.68,19.42,11.05,18.86,1.26,7.06,44.55,143.0,Moderate
Jodhpur,2018-07-30,48.11,157.5,12.06,21.4,20.63,1.48,8.85,37.23,158.0,Moderate
Jodhpur,2018-07-31,82.86,210.1,12.15,11.5,16.49,1.51,6.56,48.84,210.0,Poor
Jodhpur,2018-08-01,80.23,252.04,18.03,9.57,19.44,1.32,7.08,41.09,252.0,Poor
Jodhpur,2018-08-02,74.67,276.15,26.9,11.51,25.37,1.28,9.31,35.43,276.0,Poor
Jodhpur,2018-08-03,90.93,235.64,27.22,20.73,35.07,1.12,7.64,46.9,236.0,Poor
Jodhpur,2018-08-04,89.93,254.21,43.57,15.1,45.62,1.43,6.64,23.83,254.0,Poor
Jodhpur,2018-08-05,79.35,186.43,50.81,21.69,52.2,1.42,6.15,13.79,186.0,Moderate
Jodhpur,2018-08-06,56.76,125.67,108.49,8.78,112.65,1.32,7.18,25.15,126.0,Moderate
Jodhpur,2018-08-07,67.07,138.03,222.77,26.94,196.0,1.81,6.79,24.47,223.0,Poor
Jodhpur,2018-08-08,56.08,91.61,13.54,15.41,18.3,1.56,6.04,27.54,92.0,Satisfactory
Jodhpur,2018-08-09,50.49,65.91,48.62,5.43,27.26,1.18,9.56,43.91,66.0,Satisfactory
Jodhpur,2018-08-10,44.35,67.14,21.96,9.44,19.42,1.56,8.62,31.65,67.0,Satisfactory
Jodhpur,2018-08-11,40.4,69.69,8.56,16.87,16.14,1.23,9.05,30.98,70.0,Satisfactory
Jodhpur,2018-08-12,32.33,77.54,5.57,21.43,15.73,1.4,9.34,30.3,78.0,Satisfactory
Jodhpur,2018-08-13,61.98,155.74,5.38,27.21,18.77,1.63,8.01,35.58,156.0,Moderate
Jodhpur,2018-08-14,82.9,211.67,4.63,25.66,17.16,1.31,10.66,39.07,212.0,Poor
Jodhpur,2018-08-15,78.69,204.0,3.92,25.16,16.05,1.52,10.15,35.37,204.0,Poor
Jodhpur,2018-08-16,76.11,198.51,3.86,22.44,14.38,0.92,9.95,48.06,199.0,Moderate
Jodhpur,2018-08-17,36.37,72.54,2.1,26.06,15.89,0.87,21.16,72.03,73.0,Satisfactory
Jodhpur,2018-08-18,27.91,58.57,1.2,18.8,10.93,1.08,13.89,68.14,68.0,Satisfactory
Jodhpur,2018-08-19,35.656666666666666,63.85,1.5533333333333332,20.246666666666666,11.483333333333333,1.36,11.743333333333334,54.196666666666665,64.0,Satisfactory
Jodhpur,2018-08-20,43.403333333333336,69.13,1.9066666666666665,21.693333333333335,12.036666666666667,1.6400000000000001,9.596666666666668,40.25333333333333,69.0,Satisfactory
Jodhpur,2018-08-21,51.15,74.41,2.26,23.14,12.59,1.92,7.45,26.31,74.0,Satisfactory
Jodhpur,2018-08-22,41.38,75.02,2.77,24.64,14.25,1.27,9.09,30.21,75.0,Satisfactory
Jodhpur,2018-08-23,35.8,84.22,2.47,29.78,16.87,1.65,8.06,34.81,84.0,Satisfactory
Jodhpur,2018-08-24,39.17,80.88,3.11,28.55,16.58,0.91,8.96,36.88,81.0,Satisfactory
Jodhpur,2018-08-25,56.39,87.45,2.69,25.06,14.43,0.76,10.4,45.64,87.0,Satisfactory
Jodhpur,2018-08-26,63.84,123.16,2.23,20.4,11.53,1.0,7.82,49.76,123.0,Moderate
Jodhpur,2018-08-27,99.22,199.92,4.66,32.89,20.1,1.18,10.07,54.03,200.0,Moderate
Jodhpur,2018-08-28,93.02,180.82,3.13,20.54,12.35,1.24,7.82,28.49,181.0,Moderate
Jodhpur,2018-08-29,74.31,125.91,3.32,22.64,13.63,0.68,10.4,35.83,126.0,Moderate
Jodhpur,2018-08-30,78.37,147.15,4.0,22.53,14.18,0.56,9.98,34.66,147.0,Moderate
Jodhpur,2018-08-31,61.52,91.65,2.95,18.98,11.33,0.58,8.28,32.01,92.0,Satisfactory
Jodhpur,2018-09-01,56.12,95.92,3.05,20.86,12.49,1.03,8.74,41.91,96.0,Satisfactory
Jodhpur,2018-09-02,59.16,95.39,2.21,19.27,10.91,0.97,7.66,37.52,95.0,Satisfactory
Jodhpur,2018-09-03,73.18,130.16,3.36,26.97,15.92,0.93,9.06,52.32,130.0,Moderate
Jodhpur,2018-09-04,74.76,151.35,4.05,26.68,15.89,0.96,8.17,36.14,151.0,Moderate
Jodhpur,2018-09-05,76.49,148.09,1.88,23.95,13.09,0.44,8.85,30.89,148.0,Moderate
Jodhpur,2018-09-06,65.47,139.6,4.31,27.57,13.93,0.84,8.85,57.55,140.0,Moderate
Jodhpur,2018-09-07,61.25,97.77,3.87,17.73,11.47,0.84,8.6,47.82,98.0,Satisfactory
Jodhpur,2018-09-08,50.02,74.95,4.11,17.56,8.46,0.92,8.68,43.2,75.0,Satisfactory
