City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Delhi,2015-05-17,97.16,188.39,15.83,57.63,65.15,43.23,8.4,20.15,70.29,345.0,Very Poor
Delhi,2015-05-18,66.85,172.35,9.2,47.64,55.88,40.95,7.46,15.04,79.02,296.0,Poor
Delhi,2015-05-19,89.85,240.31,16.42,75.47,70.51,40.32,8.04,14.58,79.55,319.0,Very Poor
Delhi,2015-05-20,67.41,176.25,21.7,52.69,60.6,42.24,6.11,20.3,57.17,282.0,Poor
Delhi,2015-05-21,75.54,335.13,27.16,53.03,63.55,56.95,8.25,14.85,42.61,352.0,Very Poor
Delhi,2015-05-22,67.91,235.99,34.97,56.84,77.1,45.91,8.32,14.77,64.34,338.0,Very Poor
Delhi,2015-05-23,69.02,313.73,38.94,52.79,75.32,36.5,7.06,10.73,66.63,321.0,Very Poor
Delhi,2015-05-24,79.1,251.52,32.09,56.29,69.04,37.22,8.56,18.96,60.08,295.0,Poor
Delhi,2015-05-25,117.27,340.66,51.72,60.65,102.66,40.26,7.66,11.78,95.72,344.0,Very Poor
Delhi,2015-05-26,96.09,311.08,24.98,51.77,70.51,33.51,5.25,9.9,79.4,337.0,Very Poor
Delhi,2015-05-27,84.71,231.35,42.01,70.43,91.54,29.05,8.54,17.48,80.71,355.0,Very Poor
Delhi,2015-05-28,182.76,436.17,54.87,72.67,100.54,35.74,6.89,14.33,83.33,371.0,Very Poor
Delhi,2015-05-29,106.61,275.6,37.21,64.94,87.55,41.74,8.48,12.9,76.1,414.0,Severe
Delhi,2015-05-30,92.68,239.12,47.05,65.26,103.71,40.66,7.59,17.68,69.95,366.0,Very Poor
Delhi,2015-05-31,73.62,236.8,19.04,41.86,52.3,36.27,7.12,13.08,87.47,346.0,Very Poor
Delhi,2015-06-01,49.42,175.39,15.74,48.55,61.72,35.12,5.03,9.96,72.89,289.0,Poor
Delhi,2015-06-02,52.51,117.86,18.64,54.29,68.84,46.09,6.67,6.73,56.2,297.0,Poor
Delhi,2015-06-03,65.28,137.7,24.46,65.25,91.72,54.47,4.98,6.31,41.92,268.0,Poor
Delhi,2015-06-04,85.45,170.55,15.02,62.38,71.04,57.58,3.83,5.53,63.0,259.0,Poor
Delhi,2015-06-05,83.02,241.67,16.05,62.63,52.93,75.0,11.36,4.12,52.03,327.0,Very Poor
Delhi,2015-06-06,44.54,119.29,11.64,46.37,46.37,71.88,11.94,7.37,37.09,384.0,Very Poor
Delhi,2015-06-07,85.03,186.2,25.76,77.07,91.29,46.57,3.51,9.53,88.63,299.0,Poor
Delhi,2015-06-08,137.7,269.3,52.45,109.34,109.95,50.63,1.56,10.44,86.2,282.0,Poor
Delhi,2015-06-09,136.05,393.7,45.61,76.88,83.43,46.56,1.38,8.84,58.0,442.0,Severe
Delhi,2015-06-10,63.77,166.31,12.93,31.27,34.21,43.33,2.58,5.91,56.84,309.0,Very Poor
Delhi,2015-06-11,115.57,259.73,4.41,32.99,26.63,35.31,1.24,6.02,138.5,270.0,Poor
Delhi,2015-06-12,83.29,180.06,14.51,36.36,37.13,40.11,1.19,5.52,68.6,239.0,Poor
Delhi,2015-06-13,73.7,158.24,24.38,52.9,64.56,41.36,1.36,5.34,53.02,214.0,Poor
Delhi,2015-06-14,74.56,121.44,15.9,68.76,71.74,56.02,1.35,5.33,60.88,166.0,Moderate
Delhi,2015-06-15,106.11,206.42,17.76,72.79,73.34,60.68,1.62,6.3,86.86,234.0,Poor
Delhi,2015-06-16,132.21,282.05,45.43,81.57,109.14,59.1,1.73,6.16,82.42,331.0,Very Poor
Delhi,2015-06-17,123.56,271.79,32.84,70.96,82.45,55.88,1.57,6.95,74.01,327.0,Very Poor
Delhi,2015-06-18,132.21,268.84,34.59,94.25,108.25,59.55,1.82,9.31,87.24,313.0,Very Poor
Delhi,2015-06-19,110.65,216.46,10.75,65.21,61.04,55.65,1.38,7.8,76.58,284.0,Poor
Delhi,2015-06-20,80.31,160.22,5.92,52.7,45.57,48.06,1.29,10.22,69.37,239.0,Poor
Delhi,2015-06-21,59.73,82.7,7.05,50.78,40.03,66.21,1.59,6.11,52.78,149.0,Moderate
Delhi,2015-06-22,85.4,139.2,10.93,58.88,56.1,50.28,1.34,6.18,59.49,172.0,Moderate
Delhi,2015-06-23,101.99,152.18,18.2,61.18,67.45,51.94,1.41,7.9,77.04,226.0,Poor
Delhi,2015-06-24,126.07,214.45,14.98,60.31,86.44,62.47,1.37,8.09,83.13,261.0,Poor
Delhi,2015-06-25,37.59,62.38,17.17,44.72,104.26,50.86,1.25,7.67,46.7,188.0,Moderate
Delhi,2015-06-26,76.0,182.48,32.6,46.88,101.06,45.56,1.04,6.84,60.99,192.0,Moderate
Delhi,2015-06-27,69.46,195.2,19.12,38.55,69.98,42.36,1.01,7.28,53.19,207.0,Poor
Delhi,2015-06-28,79.84,214.78,20.29,47.19,92.99,41.99,1.13,7.53,58.34,219.0,Poor
Delhi,2015-06-29,48.5,96.78,5.47,38.37,81.25,43.97,1.07,7.74,52.21,193.0,Moderate
Delhi,2015-06-30,53.79,109.92,8.54,46.06,108.22,41.11,1.05,9.15,58.33,170.0,Moderate
Delhi,2015-07-01,57.99,135.43,8.88,49.64,103.97,40.5,1.06,8.88,61.42,185.0,Moderate
Delhi,2015-07-02,67.12,175.9,12.29,52.45,110.32,39.09,1.12,6.86,61.7,220.0,Poor
Delhi,2015-07-03,65.25,219.31,19.11,37.09,64.79,37.32,0.99,8.91,59.66,225.0,Poor
Delhi,2015-07-04,88.75,212.16,20.9,35.54,45.93,61.61,0.98,7.24,56.61,250.0,Poor
Delhi,2015-07-05,135.92,435.2,19.63,36.89,49.31,64.99,1.17,6.42,58.36,282.0,Poor
Delhi,2015-07-06,60.27,143.86,15.17,44.07,109.71,38.68,1.1,7.91,58.07,298.0,Poor
